user_id,order_id,order_date,product_name,order_value,discount_given
C0557,O80792,2025-06-12,North Indian Thali,1162,216
C0557,O80793,2025-02-21,South Indian Thali,317,100
C0557,O80794,2025-04-22,Fried Rice,1058,151
C0557,O80795,2025-02-28,Pizza,1260,103
C0557,O80796,2025-08-24,Pasta,1120,14
C0557,O80797,2025-05-24,Chicken Biryani,1022,249
C0557,O80798,2025-10-09,South Indian Thali,950,294
C0557,O80799,2025-02-16,North Indian Thali,1143,91
C0557,O80800,2025-06-26,North Indian Thali,1388,37
C0557,O80801,2025-04-10,Pizza,1285,60
C0557,O80802,2025-07-21,Veg Biryani,317,7
C0557,O80803,2025-10-21,Fried Rice,1329,291
C0557,O80804,2025-02-25,Fried Rice,731,182
C0557,O80805,2025-04-12,Burger,547,287
C0557,O80806,2025-07-23,Noodles,1266,1
C0557,O80807,2025-07-31,Veg Biryani,881,142
C0557,O80808,2025-04-03,Sandwich,321,212
C0557,O80809,2025-09-13,Sandwich,449,104
C0557,O80810,2025-11-10,South Indian Thali,1453,249
C0557,O80811,2025-04-18,Veg Biryani,1285,56
C0557,O80812,2025-09-08,Veg Biryani,1158,131
C0557,O80813,2025-03-19,Burger,1071,287
C0557,O80814,2025-11-30,Burger,1195,161
C0557,O80815,2025-10-23,North Indian Thali,746,14
C0557,O80816,2025-11-03,Fried Rice,1243,292
C0557,O80817,2025-02-07,Burger,1439,9
C0557,O80818,2025-04-10,Sandwich,925,100
C0558,O80819,2025-12-29,Fried Rice,1227,117
C0558,O80820,2025-05-31,Chicken Biryani,241,116
C0558,O80821,2025-01-19,Fried Rice,1115,23
C0558,O80822,2025-08-24,Pizza,704,6
C0558,O80823,2025-05-04,Veg Biryani,712,178
C0558,O80824,2025-07-07,Fried Rice,870,29
C0558,O80825,2025-03-18,Burger,1119,17
C0558,O80826,2025-07-05,Pasta,702,272
C0558,O80827,2025-10-29,Chicken Biryani,311,18
C0558,O80828,2025-01-12,Pizza,1441,5
C0558,O80829,2025-12-18,Pasta,510,123
C0558,O80830,2025-12-31,Pizza,1072,14
C0558,O80831,2025-12-17,Pizza,484,198
C0558,O80832,2025-10-17,Pizza,292,36
C0558,O80833,2025-07-11,Pasta,294,70
C0558,O80834,2025-01-06,Veg Biryani,958,54
C0558,O80835,2025-10-22,North Indian Thali,297,82
C0558,O80836,2025-09-17,South Indian Thali,1439,288
C0558,O80837,2025-08-23,Burger,521,177
C0558,O80838,2025-09-24,Chicken Biryani,1470,219
C0558,O80839,2025-05-30,Sandwich,1009,229
C0558,O80840,2025-09-01,Burger,1190,205
C0558,O80841,2025-06-15,Pizza,1488,254
C0558,O80842,2025-12-10,Burger,228,125
C0558,O80843,2025-11-28,Sandwich,847,105
C0558,O80844,2025-04-15,Noodles,348,183
C0558,O80845,2025-06-25,Pasta,976,77
C0558,O80846,2025-11-07,Chicken Biryani,1198,90
C0558,O80847,2025-11-18,Veg Biryani,643,30
C0558,O80848,2025-06-27,South Indian Thali,1183,166
C0558,O80849,2025-03-09,Veg Biryani,741,66
C0558,O80850,2025-03-09,Pasta,385,76
C0558,O80851,2025-06-30,Pasta,725,137
C0558,O80852,2025-10-05,Pasta,902,60
C0558,O80853,2025-06-23,Pizza,492,276
C0558,O80854,2025-10-15,Pasta,406,253
C0558,O80855,2025-10-07,South Indian Thali,1168,134
C0558,O80856,2025-02-15,Pasta,569,125
C0558,O80857,2025-08-01,Pizza,1297,86
C0558,O80858,2025-01-05,Chicken Biryani,440,186
C0558,O80859,2025-09-07,Pizza,909,21
C0558,O80860,2025-01-28,Pasta,218,112
C0558,O80861,2025-01-14,Burger,1399,206
C0558,O80862,2025-05-30,Noodles,501,210
C0558,O80863,2025-05-21,Chicken Biryani,477,137
C0559,O80864,2025-02-13,North Indian Thali,479,71
C0559,O80865,2025-04-23,Pasta,632,230
C0559,O80866,2025-02-19,Fried Rice,1114,233
C0559,O80867,2025-02-27,Sandwich,940,71
C0559,O80868,2025-12-18,Noodles,1107,85
C0559,O80869,2025-06-22,Veg Biryani,225,80
C0559,O80870,2025-12-28,Veg Biryani,281,58
C0559,O80871,2025-05-11,South Indian Thali,1051,245
C0559,O80872,2025-02-11,Sandwich,517,234
C0559,O80873,2025-01-30,Veg Biryani,260,291
C0559,O80874,2025-02-24,Noodles,459,270
C0559,O80875,2025-04-22,Sandwich,1422,95
C0559,O80876,2025-04-07,Pasta,518,144
C0559,O80877,2025-11-05,Chicken Biryani,1391,229
C0559,O80878,2025-03-11,North Indian Thali,1350,49
C0559,O80879,2025-11-20,North Indian Thali,1494,71
C0559,O80880,2025-09-03,Pasta,1466,107
C0559,O80881,2025-01-08,Veg Biryani,640,280
C0559,O80882,2025-07-24,Pasta,480,17
C0559,O80883,2025-03-14,Fried Rice,1421,13
C0559,O80884,2025-04-13,Noodles,417,291
C0559,O80885,2025-02-05,Burger,1426,145
C0559,O80886,2025-01-15,North Indian Thali,967,271
C0559,O80887,2025-03-17,South Indian Thali,213,46
C0559,O80888,2025-07-01,North Indian Thali,257,204
C0559,O80889,2025-08-19,Veg Biryani,683,15
C0559,O80890,2025-05-09,Burger,880,220
C0559,O80891,2025-10-10,Fried Rice,404,61
C0559,O80892,2025-02-24,Chicken Biryani,506,116
C0559,O80893,2025-03-10,Noodles,400,96
C0559,O80894,2025-08-26,Pasta,610,100
C0559,O80895,2025-04-07,Pizza,493,284
C0559,O80896,2025-10-18,Pasta,1499,146
C0559,O80897,2025-10-08,Noodles,804,281
C0559,O80898,2025-07-13,Veg Biryani,900,127
C0559,O80899,2025-02-14,North Indian Thali,897,42
C0559,O80900,2025-09-29,Chicken Biryani,213,73
C0559,O80901,2025-01-19,South Indian Thali,250,139
C0559,O80902,2025-07-17,Pizza,490,197
C0559,O80903,2025-01-06,Sandwich,554,235
C0559,O80904,2025-09-24,Veg Biryani,1474,25
C0559,O80905,2025-03-13,Veg Biryani,288,82
C0559,O80906,2025-11-02,Chicken Biryani,659,279
C0559,O80907,2025-11-29,Burger,386,80
C0559,O80908,2025-05-09,Noodles,338,275
C0559,O80909,2025-01-31,Sandwich,810,166
C0559,O80910,2025-01-06,Noodles,554,283
C0559,O80911,2025-02-22,North Indian Thali,1339,299
C0559,O80912,2025-03-06,Pasta,1431,240
C0559,O80913,2025-04-19,Pizza,355,255
C0559,O80914,2025-03-13,North Indian Thali,1163,222
C0559,O80915,2025-09-06,North Indian Thali,1333,29
C0559,O80916,2025-12-24,Pizza,796,29
C0559,O80917,2025-12-02,Chicken Biryani,975,218
C0559,O80918,2025-05-08,Pizza,488,298
C0559,O80919,2025-03-17,Burger,498,44
C0559,O80920,2025-08-22,Fried Rice,670,237
C0559,O80921,2025-04-25,Sandwich,363,280
C0559,O80922,2025-08-01,Sandwich,492,120
C0559,O80923,2025-02-25,Sandwich,1303,281
C0559,O80924,2025-02-26,North Indian Thali,1109,296
C0559,O80925,2025-02-20,Sandwich,667,11
C0559,O80926,2025-04-07,North Indian Thali,1144,108
C0559,O80927,2025-09-14,Pizza,858,193
C0559,O80928,2025-12-09,Pizza,1460,71
C0559,O80929,2025-08-14,North Indian Thali,325,259
C0559,O80930,2025-01-27,Noodles,552,298
C0559,O80931,2025-04-14,Burger,1076,39
C0559,O80932,2025-06-27,Burger,650,200
C0559,O80933,2025-07-21,South Indian Thali,740,246
C0559,O80934,2025-04-27,Sandwich,581,241
C0559,O80935,2025-10-01,Veg Biryani,446,148
C0559,O80936,2025-11-14,North Indian Thali,295,105
C0559,O80937,2025-08-09,Pasta,1398,25
C0559,O80938,2025-04-01,Veg Biryani,595,15
C0560,O80939,2025-02-25,Veg Biryani,762,282
C0560,O80940,2025-04-20,South Indian Thali,265,61
C0560,O80941,2025-03-12,Burger,1103,165
C0560,O80942,2025-01-06,North Indian Thali,831,58
C0560,O80943,2025-10-02,Chicken Biryani,436,155
C0560,O80944,2025-05-18,North Indian Thali,372,192
C0560,O80945,2025-06-27,Burger,615,143
C0560,O80946,2025-11-14,Pasta,945,146
C0560,O80947,2025-09-17,Pizza,345,110
C0560,O80948,2025-06-23,Pasta,957,212
C0560,O80949,2025-04-13,Pizza,1381,191
C0560,O80950,2025-02-10,Pasta,600,132
C0560,O80951,2025-01-05,Chicken Biryani,274,119
C0560,O80952,2025-02-07,Sandwich,973,185
C0560,O80953,2025-09-27,Sandwich,648,12
C0560,O80954,2025-06-04,Pizza,1120,183
C0560,O80955,2025-03-09,South Indian Thali,898,238
C0560,O80956,2025-09-08,Burger,294,176
C0560,O80957,2025-01-18,Pasta,1176,202
C0560,O80958,2025-11-28,Sandwich,202,206
C0560,O80959,2025-02-26,Burger,998,263
C0560,O80960,2025-01-10,Burger,202,11
C0560,O80961,2025-12-14,Pasta,817,274
C0560,O80962,2025-07-28,South Indian Thali,213,102
C0560,O80963,2025-08-31,South Indian Thali,530,28
C0560,O80964,2025-09-20,North Indian Thali,248,192
C0560,O80965,2025-09-20,Burger,597,271
C0560,O80966,2025-04-09,Burger,1108,60
C0560,O80967,2025-12-31,Pasta,984,286
C0560,O80968,2025-02-28,Burger,999,286
C0560,O80969,2025-09-08,Fried Rice,1085,239
C0560,O80970,2025-01-09,Noodles,837,70
C0560,O80971,2025-06-11,Veg Biryani,498,220
C0560,O80972,2025-06-10,South Indian Thali,524,163
C0560,O80973,2025-03-20,Sandwich,1425,46
C0560,O80974,2025-08-17,Sandwich,557,95
C0560,O80975,2025-08-04,North Indian Thali,539,40
C0560,O80976,2025-12-26,Pasta,1426,266
C0560,O80977,2025-09-29,Chicken Biryani,264,198
C0560,O80978,2025-11-23,South Indian Thali,712,224
C0560,O80979,2025-01-04,Sandwich,793,244
C0560,O80980,2025-02-06,Noodles,443,280
C0560,O80981,2025-12-04,Pasta,843,170
C0560,O80982,2025-01-26,Pizza,1435,142
C0560,O80983,2025-06-14,Pasta,1265,268
C0560,O80984,2025-05-24,Burger,753,37
C0560,O80985,2025-11-18,South Indian Thali,844,29
C0560,O80986,2025-04-05,Pizza,1255,194
C0560,O80987,2025-10-25,Sandwich,581,4
C0560,O80988,2025-04-06,North Indian Thali,429,218
C0560,O80989,2025-10-02,Pizza,1329,235
C0560,O80990,2025-12-15,South Indian Thali,1139,258
C0560,O80991,2025-03-21,Noodles,616,255
C0560,O80992,2025-03-07,Noodles,1074,98
C0560,O80993,2025-10-11,Chicken Biryani,1220,170
C0560,O80994,2025-08-29,Fried Rice,786,109
C0560,O80995,2025-08-04,Pasta,727,88
C0560,O80996,2025-10-06,Burger,386,290
C0560,O80997,2025-08-05,Noodles,1392,73
C0560,O80998,2025-02-15,Chicken Biryani,477,287
C0560,O80999,2025-08-03,North Indian Thali,869,86
C0560,O81000,2025-10-26,Noodles,822,11
C0560,O81001,2025-12-05,Pizza,654,145
C0560,O81002,2025-04-02,South Indian Thali,1161,80
C0560,O81003,2025-07-08,South Indian Thali,885,28
C0560,O81004,2025-06-09,North Indian Thali,854,187
C0560,O81005,2025-07-29,Noodles,1379,168
C0560,O81006,2025-04-25,North Indian Thali,488,299
C0560,O81007,2025-02-19,Pasta,465,121
C0560,O81008,2025-10-17,Fried Rice,1074,19
C0560,O81009,2025-08-21,Chicken Biryani,992,54
C0560,O81010,2025-08-29,Burger,1441,212
C0560,O81011,2025-06-27,North Indian Thali,254,176
C0560,O81012,2025-05-04,Sandwich,1059,266
C0560,O81013,2025-04-29,North Indian Thali,405,83
C0560,O81014,2025-12-22,Sandwich,219,71
C0561,O81015,2025-03-24,Pasta,1299,288
C0561,O81016,2025-08-31,Noodles,1499,286
C0561,O81017,2025-04-12,Burger,1146,119
C0561,O81018,2025-09-05,Noodles,986,204
C0561,O81019,2025-06-15,North Indian Thali,520,266
C0561,O81020,2025-10-10,Veg Biryani,684,57
C0561,O81021,2025-08-19,Fried Rice,1159,192
C0561,O81022,2025-01-15,Sandwich,1480,18
C0561,O81023,2025-07-03,Noodles,1043,187
C0561,O81024,2025-06-16,Chicken Biryani,1289,287
C0561,O81025,2025-02-20,Pasta,993,56
C0561,O81026,2025-03-25,Fried Rice,1411,182
C0561,O81027,2025-09-19,Veg Biryani,702,6
C0561,O81028,2025-12-03,South Indian Thali,1377,117
C0561,O81029,2025-12-17,South Indian Thali,830,209
C0561,O81030,2025-08-21,Burger,323,77
C0561,O81031,2025-05-13,Chicken Biryani,414,255
C0561,O81032,2025-01-01,Chicken Biryani,539,234
C0561,O81033,2025-05-05,North Indian Thali,1470,177
C0561,O81034,2025-11-03,North Indian Thali,1036,296
C0561,O81035,2025-03-18,Noodles,779,279
C0561,O81036,2025-04-22,Pasta,674,227
C0561,O81037,2025-08-23,Pizza,969,55
C0561,O81038,2025-09-25,South Indian Thali,595,71
C0561,O81039,2025-07-31,South Indian Thali,1285,27
C0561,O81040,2025-12-11,Fried Rice,715,82
C0561,O81041,2025-04-08,Burger,692,236
C0561,O81042,2025-09-17,Pasta,1307,107
C0561,O81043,2025-12-24,Pasta,845,229
C0561,O81044,2025-11-29,North Indian Thali,639,80
C0561,O81045,2025-06-04,Sandwich,490,231
C0561,O81046,2025-07-29,Sandwich,897,190
C0561,O81047,2025-04-25,South Indian Thali,1062,100
C0561,O81048,2025-12-05,Sandwich,792,32
C0561,O81049,2025-04-10,Sandwich,1473,46
C0561,O81050,2025-06-22,Fried Rice,482,134
C0561,O81051,2025-01-14,North Indian Thali,1099,113
C0561,O81052,2025-07-29,South Indian Thali,621,45
C0561,O81053,2025-05-27,North Indian Thali,1459,150
C0561,O81054,2025-04-22,North Indian Thali,727,126
C0561,O81055,2025-10-13,Pasta,277,32
C0561,O81056,2025-02-06,Fried Rice,356,164
C0561,O81057,2025-07-08,Chicken Biryani,1231,256
C0561,O81058,2025-11-15,Sandwich,706,113
C0562,O81059,2025-06-23,Veg Biryani,1138,119
C0562,O81060,2025-01-10,Fried Rice,921,212
C0562,O81061,2025-09-23,Chicken Biryani,1285,85
C0562,O81062,2025-02-14,Sandwich,1424,200
C0562,O81063,2025-04-14,North Indian Thali,897,94
C0562,O81064,2025-07-13,Chicken Biryani,1466,244
C0562,O81065,2025-01-24,Veg Biryani,424,182
C0562,O81066,2025-04-23,Pasta,890,199
C0562,O81067,2025-11-25,North Indian Thali,988,295
C0562,O81068,2025-05-11,Fried Rice,323,266
C0562,O81069,2025-04-04,Veg Biryani,1312,202
C0562,O81070,2025-08-14,Veg Biryani,1311,159
C0562,O81071,2025-03-30,Chicken Biryani,321,108
C0562,O81072,2025-10-03,Burger,1471,80
C0562,O81073,2025-01-20,South Indian Thali,1449,31
C0562,O81074,2025-07-19,Pasta,369,121
C0562,O81075,2025-07-11,Fried Rice,1227,226
C0562,O81076,2025-05-04,Veg Biryani,419,190
C0562,O81077,2025-08-23,Noodles,1028,193
C0562,O81078,2025-02-14,Sandwich,1311,130
C0562,O81079,2025-01-23,Fried Rice,594,293
C0562,O81080,2025-09-19,Noodles,966,34
C0562,O81081,2025-01-25,Sandwich,779,219
C0562,O81082,2025-06-20,Sandwich,713,44
C0562,O81083,2025-06-25,Noodles,1285,46
C0562,O81084,2025-01-04,Chicken Biryani,899,238
C0562,O81085,2025-02-18,Noodles,1299,33
C0562,O81086,2025-10-27,Veg Biryani,1279,297
C0562,O81087,2025-11-02,South Indian Thali,396,288
C0562,O81088,2025-08-14,South Indian Thali,1447,66
C0563,O81089,2025-02-11,Sandwich,1267,99
C0563,O81090,2025-02-05,Chicken Biryani,834,183
C0563,O81091,2025-01-03,Veg Biryani,569,55
C0563,O81092,2025-10-22,Sandwich,1122,107
C0563,O81093,2025-03-08,Fried Rice,1067,228
C0563,O81094,2025-04-04,Pasta,941,130
C0563,O81095,2025-02-06,Pasta,1211,218
C0563,O81096,2025-06-01,North Indian Thali,1421,64
C0563,O81097,2025-05-01,Pizza,538,121
C0563,O81098,2025-11-26,Burger,1383,189
C0563,O81099,2025-04-11,Pasta,777,269
C0563,O81100,2025-02-15,Burger,581,26
C0563,O81101,2025-11-06,Noodles,468,24
C0563,O81102,2025-12-10,North Indian Thali,1323,281
C0563,O81103,2025-02-17,Sandwich,589,207
C0563,O81104,2025-03-15,North Indian Thali,256,90
C0563,O81105,2025-07-13,South Indian Thali,593,199
C0563,O81106,2025-01-09,Noodles,1467,71
C0563,O81107,2025-10-10,Chicken Biryani,245,212
C0563,O81108,2025-10-24,Pasta,617,157
C0563,O81109,2025-06-21,Noodles,663,256
C0563,O81110,2025-02-16,Chicken Biryani,433,157
C0563,O81111,2025-01-15,Noodles,795,165
C0563,O81112,2025-01-23,Sandwich,1126,184
C0563,O81113,2025-07-28,Sandwich,234,193
C0563,O81114,2025-08-27,North Indian Thali,380,30
C0563,O81115,2025-10-14,Burger,1423,180
C0563,O81116,2025-07-03,Fried Rice,755,57
C0563,O81117,2025-05-21,Noodles,779,178
C0563,O81118,2025-05-05,Pasta,901,190
C0563,O81119,2025-03-13,Chicken Biryani,285,167
C0563,O81120,2025-06-06,Pizza,528,144
C0563,O81121,2025-01-01,Pasta,295,211
C0563,O81122,2025-01-01,Pizza,1120,168
C0563,O81123,2025-08-07,South Indian Thali,862,273
C0563,O81124,2025-09-01,Sandwich,294,155
C0563,O81125,2025-03-26,Veg Biryani,851,228
C0563,O81126,2025-03-29,Fried Rice,698,48
C0563,O81127,2025-08-31,South Indian Thali,1176,96
C0563,O81128,2025-01-16,North Indian Thali,1082,255
C0563,O81129,2025-06-04,Pizza,380,163
C0563,O81130,2025-10-17,Noodles,1032,3
C0563,O81131,2025-04-28,Fried Rice,1249,147
C0563,O81132,2025-07-24,Veg Biryani,1322,137
C0563,O81133,2025-09-21,Pasta,1113,144
C0563,O81134,2025-03-10,Chicken Biryani,485,94
C0563,O81135,2025-03-02,Pizza,1247,80
C0563,O81136,2025-09-02,Noodles,1449,106
C0563,O81137,2025-02-04,Chicken Biryani,1341,188
C0563,O81138,2025-12-20,Burger,1039,270
C0563,O81139,2025-10-19,South Indian Thali,1345,164
C0563,O81140,2025-03-03,Noodles,1031,217
C0563,O81141,2025-12-20,Fried Rice,914,267
C0563,O81142,2025-11-24,Sandwich,1359,296
C0563,O81143,2025-03-10,Pizza,1332,258
C0563,O81144,2025-02-12,Sandwich,620,85
C0563,O81145,2025-10-08,Pasta,715,36
C0563,O81146,2025-05-16,South Indian Thali,677,8
C0563,O81147,2025-03-20,Veg Biryani,1466,271
C0563,O81148,2025-06-21,Sandwich,950,64
C0563,O81149,2025-01-14,Burger,930,125
C0563,O81150,2025-01-26,South Indian Thali,1078,252
C0563,O81151,2025-09-29,Pasta,1443,202
C0563,O81152,2025-01-23,North Indian Thali,805,222
C0563,O81153,2025-05-28,Burger,1282,158
C0563,O81154,2025-05-12,Sandwich,455,17
C0563,O81155,2025-07-10,South Indian Thali,422,18
C0563,O81156,2025-11-18,Chicken Biryani,1074,118
C0563,O81157,2025-10-29,Sandwich,419,165
C0564,O81158,2025-06-06,Burger,1152,254
C0564,O81159,2025-06-25,Noodles,1216,188
C0564,O81160,2025-06-25,South Indian Thali,1305,263
C0564,O81161,2025-11-26,Noodles,287,269
C0564,O81162,2025-09-13,Burger,1247,249
C0564,O81163,2025-10-14,Chicken Biryani,674,44
C0564,O81164,2025-06-06,Veg Biryani,318,109
C0564,O81165,2025-07-10,Chicken Biryani,610,193
C0564,O81166,2025-02-06,Veg Biryani,325,44
C0564,O81167,2025-07-04,Pizza,1241,12
C0564,O81168,2025-11-25,Fried Rice,511,201
C0564,O81169,2025-01-20,South Indian Thali,940,232
C0564,O81170,2025-07-08,North Indian Thali,1309,117
C0564,O81171,2025-06-20,Sandwich,886,281
C0564,O81172,2025-05-09,North Indian Thali,400,25
C0564,O81173,2025-03-05,Noodles,697,261
C0564,O81174,2025-09-06,Veg Biryani,1333,65
C0564,O81175,2025-06-19,North Indian Thali,738,285
C0564,O81176,2025-03-23,Burger,809,212
C0564,O81177,2025-03-06,Chicken Biryani,1398,159
C0564,O81178,2025-12-29,Pasta,361,116
C0564,O81179,2025-09-27,South Indian Thali,837,245
C0564,O81180,2025-12-18,Noodles,1213,264
C0564,O81181,2025-04-19,Pizza,362,45
C0564,O81182,2025-04-15,Fried Rice,468,60
C0564,O81183,2025-01-30,Fried Rice,394,97
C0564,O81184,2025-05-16,Noodles,631,31
C0564,O81185,2025-12-26,South Indian Thali,524,262
C0564,O81186,2025-10-03,Sandwich,1029,148
C0564,O81187,2025-04-02,Fried Rice,1124,37
C0564,O81188,2025-04-15,Chicken Biryani,1388,16
C0564,O81189,2025-06-10,Burger,721,36
C0565,O81190,2025-09-08,Sandwich,926,169
C0565,O81191,2025-04-30,Noodles,565,57
C0565,O81192,2025-06-25,Sandwich,1094,15
C0565,O81193,2025-08-23,Pizza,423,61
C0565,O81194,2025-12-31,Chicken Biryani,1068,142
C0565,O81195,2025-01-16,Burger,1201,208
C0565,O81196,2025-01-27,Sandwich,758,153
C0565,O81197,2025-12-27,Burger,290,8
C0565,O81198,2025-07-01,Pasta,718,27
C0565,O81199,2025-03-03,Pasta,1150,163
C0565,O81200,2025-04-25,Pasta,1296,98
C0565,O81201,2025-07-10,Burger,1428,67
C0565,O81202,2025-09-23,North Indian Thali,737,241
C0565,O81203,2025-05-25,Pasta,1080,154
C0565,O81204,2025-10-05,Sandwich,819,35
C0565,O81205,2025-10-16,South Indian Thali,1062,180
C0565,O81206,2025-09-12,North Indian Thali,868,122
C0565,O81207,2025-11-10,Sandwich,470,181
C0565,O81208,2025-08-31,Burger,901,56
C0565,O81209,2025-05-08,Burger,1302,70
C0565,O81210,2025-02-27,Veg Biryani,757,242
C0565,O81211,2025-02-23,South Indian Thali,919,84
C0565,O81212,2025-01-07,Veg Biryani,691,284
C0565,O81213,2025-05-17,Pizza,1272,192
C0565,O81214,2025-03-25,Burger,1318,14
C0565,O81215,2025-06-28,Burger,1257,68
C0565,O81216,2025-09-03,Noodles,1437,11
C0565,O81217,2025-06-22,Fried Rice,870,220
C0565,O81218,2025-05-30,Sandwich,1463,71
C0565,O81219,2025-07-11,Veg Biryani,1027,228
C0565,O81220,2025-10-11,Fried Rice,433,42
C0565,O81221,2025-10-06,Chicken Biryani,954,96
C0565,O81222,2025-03-31,Fried Rice,434,96
C0565,O81223,2025-10-21,Burger,1138,251
C0565,O81224,2025-02-10,Veg Biryani,984,298
C0565,O81225,2025-10-06,Fried Rice,200,92
C0565,O81226,2025-10-08,Pasta,657,274
C0565,O81227,2025-04-13,Pasta,1005,106
C0565,O81228,2025-08-18,Noodles,1428,177
C0565,O81229,2025-04-08,Fried Rice,769,176
C0565,O81230,2025-04-08,Fried Rice,936,235
C0565,O81231,2025-04-02,Sandwich,1139,250
C0565,O81232,2025-12-23,Pizza,415,204
C0565,O81233,2025-01-26,Sandwich,1358,43
C0565,O81234,2025-05-22,Pizza,251,159
C0565,O81235,2025-12-27,Sandwich,914,74
C0565,O81236,2025-12-06,Burger,1408,51
C0565,O81237,2025-08-27,Sandwich,825,188
C0565,O81238,2025-03-03,Fried Rice,957,213
C0565,O81239,2025-11-28,South Indian Thali,358,286
C0565,O81240,2025-01-12,Noodles,1201,168
C0565,O81241,2025-01-27,Chicken Biryani,1038,75
C0565,O81242,2025-06-05,South Indian Thali,274,258
C0565,O81243,2025-12-23,North Indian Thali,484,53
C0565,O81244,2025-08-11,South Indian Thali,1032,228
C0565,O81245,2025-05-29,North Indian Thali,945,19
C0565,O81246,2025-09-03,Fried Rice,1154,182
C0565,O81247,2025-09-16,Fried Rice,1085,269
C0565,O81248,2025-10-28,Pasta,820,226
C0565,O81249,2025-07-07,Fried Rice,701,176
C0565,O81250,2025-11-22,Noodles,1221,62
C0565,O81251,2025-09-02,North Indian Thali,379,21
C0566,O81252,2025-04-20,Pasta,714,257
C0566,O81253,2025-07-06,Pasta,739,247
C0566,O81254,2025-01-09,Burger,664,74
C0566,O81255,2025-04-12,Pasta,710,290
C0566,O81256,2025-02-16,South Indian Thali,322,152
C0566,O81257,2025-11-12,Noodles,1344,231
C0566,O81258,2025-04-05,Pizza,1246,114
C0566,O81259,2025-06-04,North Indian Thali,788,291
C0566,O81260,2025-08-04,Noodles,808,198
C0566,O81261,2025-05-17,Burger,220,159
C0566,O81262,2025-11-18,Fried Rice,499,120
C0566,O81263,2025-07-12,Fried Rice,658,214
C0566,O81264,2025-05-23,Pasta,866,15
C0566,O81265,2025-10-29,Chicken Biryani,1143,64
C0566,O81266,2025-01-19,Burger,801,36
C0566,O81267,2025-07-05,Fried Rice,508,46
C0566,O81268,2025-05-11,Sandwich,287,61
C0566,O81269,2025-05-09,Fried Rice,238,160
C0566,O81270,2025-10-06,Sandwich,1272,124
C0566,O81271,2025-08-15,South Indian Thali,593,70
C0566,O81272,2025-11-19,Fried Rice,238,99
C0566,O81273,2025-01-01,Pasta,875,171
C0566,O81274,2025-01-31,Chicken Biryani,1320,109
C0566,O81275,2025-07-05,Pasta,1191,52
C0566,O81276,2025-04-13,Pizza,384,200
C0566,O81277,2025-03-19,Chicken Biryani,447,260
C0566,O81278,2025-11-04,Fried Rice,1112,31
C0566,O81279,2025-05-14,Sandwich,652,92
C0566,O81280,2025-12-14,Fried Rice,1156,180
C0566,O81281,2025-11-13,Noodles,858,131
C0566,O81282,2025-06-09,Veg Biryani,773,214
C0566,O81283,2025-11-19,Pasta,991,65
C0566,O81284,2025-01-18,North Indian Thali,952,95
C0566,O81285,2025-02-17,Fried Rice,759,239
C0566,O81286,2025-08-10,Noodles,941,154
C0566,O81287,2025-03-03,Burger,1325,0
C0566,O81288,2025-02-09,Pasta,783,144
C0566,O81289,2025-01-01,Veg Biryani,789,204
C0566,O81290,2025-07-24,Veg Biryani,1034,21
C0566,O81291,2025-10-18,Noodles,1023,231
C0566,O81292,2025-02-14,Fried Rice,488,196
C0566,O81293,2025-05-10,Burger,1062,237
C0566,O81294,2025-10-12,Burger,701,149
C0566,O81295,2025-08-01,Chicken Biryani,816,176
C0566,O81296,2025-07-18,North Indian Thali,416,15
C0566,O81297,2025-06-17,North Indian Thali,1396,63
C0566,O81298,2025-07-10,Chicken Biryani,436,9
C0566,O81299,2025-03-17,Chicken Biryani,1437,120
C0566,O81300,2025-06-22,Chicken Biryani,1052,55
C0566,O81301,2025-08-18,North Indian Thali,1181,72
C0566,O81302,2025-07-31,Pasta,212,63
C0566,O81303,2025-04-25,Chicken Biryani,927,157
C0566,O81304,2025-11-04,Sandwich,765,17
C0566,O81305,2025-01-25,Noodles,892,275
C0566,O81306,2025-01-11,Sandwich,681,89
C0566,O81307,2025-03-28,Noodles,886,55
C0566,O81308,2025-10-16,South Indian Thali,928,97
C0566,O81309,2025-10-09,Pizza,1076,152
C0566,O81310,2025-04-17,Burger,1169,171
C0566,O81311,2025-05-01,Pasta,211,38
C0566,O81312,2025-05-27,Pasta,228,193
C0566,O81313,2025-03-31,Noodles,692,242
C0566,O81314,2025-08-14,Burger,1064,264
C0566,O81315,2025-01-02,South Indian Thali,1379,33
C0566,O81316,2025-10-04,Noodles,917,277
C0566,O81317,2025-07-06,Sandwich,1135,83
C0566,O81318,2025-07-10,Noodles,1127,219
C0566,O81319,2025-02-02,Burger,665,290
C0566,O81320,2025-10-29,Noodles,838,163
C0566,O81321,2025-12-30,Pizza,901,82
C0566,O81322,2025-08-06,Burger,1067,25
C0566,O81323,2025-05-15,Pizza,542,132
C0566,O81324,2025-08-03,Sandwich,1127,80
C0566,O81325,2025-12-06,Sandwich,1152,207
C0566,O81326,2025-04-22,Chicken Biryani,1346,222
C0566,O81327,2025-05-02,Chicken Biryani,279,127
C0566,O81328,2025-11-30,Chicken Biryani,1206,73
C0566,O81329,2025-08-13,Pasta,285,191
C0567,O81330,2025-05-03,Fried Rice,838,29
C0567,O81331,2025-06-16,Chicken Biryani,630,37
C0567,O81332,2025-04-11,North Indian Thali,1169,78
